1487131778
[H[JMem: 87324K used, 425460K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.02 0.01 1/80 21682
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 428228   4916  33876    0    0     0     0 100496  397  0 29 72  0  0 2017-02-15 04:11:01
 0  0      0 428228   4916  33876    0    0     0     0 100790  365  0 23 78  0  0 2017-02-15 04:11:02
 0  0      0 428228   4916  33876    0    0     0     0 100562  345  0 18 83  0  0 2017-02-15 04:11:03
 1  0      0 428228   4916  33876    0    0     0     0 100463  371  0 22 77  0  0 2017-02-15 04:11:04
 0  0      0 428164   4916  33876    0    0     0     0 100740  365  0 21 80  0  0 2017-02-15 04:11:05
 0  0      0 428164   4916  33876    0    0     0     0 100502  378  1 24 76  0  0 2017-02-15 04:11:06
 0  0      0 428164   4916  33876    0    0     0     0 100604  368  0 23 77  0  0 2017-02-15 04:11:07
 0  0      0 428100   4916  33876    0    0     0     0 100788  376  1 23 77  0  0 2017-02-15 04:11:08
 0  0      0 428132   4916  33876    0    0     0     0 100471  363  0 22 78  0  0 2017-02-15 04:11:09
 0  0      0 428132   4916  33876    0    0     0     0 100593  376  0 25 76  0  0 2017-02-15 04:11:10
 0  0      0 428164   4916  33876    0    0     0     0 100647  385  0 26 74  0  0 2017-02-15 04:11:11
 0  0      0 428132   4916  33876    0    0     0     0 100718  372  0 25 75  0  0 2017-02-15 04:11:12
 0  0      0 428100   4916  33876    0    0     0     0 100756  347  0 21 80  0  0 2017-02-15 04:11:13
 0  0      0 428132   4916  33876    0    0     0     0 100870  380  0 25 75  0  0 2017-02-15 04:11:14
 0  0      0 428132   4916  33876    0    0     0     0 100683  344  0 18 82  0  0 2017-02-15 04:11:15
 0  0      0 428132   4916  33876    0    0     0     0 100342  389  0 22 79  0  0 2017-02-15 04:11:16
 0  0      0 428132   4916  33876    0    0     0     0 100738  362  0 22 78  0  0 2017-02-15 04:11:17
 0  0      0 428100   4916  33876    0    0     0     0 100722  385  0 26 74  0  0 2017-02-15 04:11:18
 0  0      0 428068   4916  33876    0    0     0     0 100620  363  0 17 84  0  0 2017-02-15 04:11:19
 0  0      0 428100   4916  33876    0    0     0     0 100775  371  0 22 79  0  0 2017-02-15 04:11:20
 0  0      0 428100   4916  33876    0    0     0     0 100587  370  1 20 80  0  0 2017-02-15 04:11:21
 0  0      0 428100   4916  33876    0    0     0     0 100543  371  0 23 78  0  0 2017-02-15 04:11:22
 0  0      0 428068   4916  33876    0    0     0     0 100578  374  0 28 72  0  0 2017-02-15 04:11:23
 0  0      0 428068   4916  33876    0    0     0     0 100632  363  0 20 81  0  0 2017-02-15 04:11:24
 0  0      0 428036   4916  33876    0    0     0     0 100707  359  0 20 81  0  0 2017-02-15 04:11:25
 1  0      0 428068   4916  33876    0    0     0     0 100778  402  0 28 72  0  0 2017-02-15 04:11:26
 0  0      0 428004   4916  33876    0    0     0     0 100811  372  0 25 76  0  0 2017-02-15 04:11:27
 0  0      0 428036   4916  33876    0    0     0     0 100883  377  0 24 77  0  0 2017-02-15 04:11:28
 0  0      0 428036   4916  33876    0    0     0     0 100966  362  0 22 78  0  0 2017-02-15 04:11:29
 0  0      0 428036   4916  33876    0    0     0     0 100758  346  0 21 80  0  0 2017-02-15 04:11:30
 0  0      0 428036   4916  33876    0    0     0     0 100512  386  0 27 73  0  0 2017-02-15 04:11:31
 0  0      0 428036   4916  33876    0    0     0     0 100531  385  0 25 76  0  0 2017-02-15 04:11:32
 0  0      0 427972   4916  33880    0    0     0     0 100468  405  0 29 72  0  0 2017-02-15 04:11:33
 0  0      0 427940   4916  33880    0    0     0     0 100445  356  0 21 80  0  0 2017-02-15 04:11:34
 0  0      0 427940   4916  33880    0    0     0     0 100892  384  0 26 75  0  0 2017-02-15 04:11:35
 0  0      0 427940   4916  33880    0    0     0     0 100672  386  0 24 76  0  0 2017-02-15 04:11:36
 0  0      0 427940   4916  33880    0    0     0     0 100799  392  0 29 72  0  0 2017-02-15 04:11:37
