1487157037
[H[JMem: 96904K used, 415880K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 22577
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 416348   4916  33884    0    0     0     0 53368  171  0  7 93  0  0 2017-02-15 11:13:40
 0  0      0 416316   4916  33884    0    0     0     0 52105  210  0 12 88  0  0 2017-02-15 11:13:41
 0  0      0 416380   4916  33884    0    0     0     0 52459  201  0 12 88  0  0 2017-02-15 11:13:42
 0  0      0 416348   4916  33884    0    0     0     0 51348  216  1 11 89  0  0 2017-02-15 11:13:43
 0  0      0 416348   4916  33884    0    0     0     0 50721  226  0 11 89  0  0 2017-02-15 11:13:44
 0  0      0 416348   4916  33884    0    0     0     0 52441  209  0 15 86  0  0 2017-02-15 11:13:45
 0  0      0 416348   4916  33884    0    0     0     0 51392  212  0 10 91  0  0 2017-02-15 11:13:46
 0  0      0 416348   4916  33884    0    0     0     0 51324  213  0  9 92  0  0 2017-02-15 11:13:47
 0  0      0 416348   4916  33884    0    0     0     0 50929  213  1 12 88  0  0 2017-02-15 11:13:48
 0  0      0 416380   4916  33884    0    0     0     0 52433  234  0 13 88  0  0 2017-02-15 11:13:49
 0  0      0 416380   4916  33884    0    0     0     0 51157  198  0  8 92  0  0 2017-02-15 11:13:50
 0  0      0 416348   4916  33884    0    0     0     0 51212  226  0 10 91  0  0 2017-02-15 11:13:51
 0  0      0 416348   4916  33884    0    0     0     0 51106  197  0 10 89  0  0 2017-02-15 11:13:52
 0  0      0 416348   4916  33884    0    0     0     0 51428  206  0 12 89  0  0 2017-02-15 11:13:53
 0  0      0 416348   4916  33888    0    0     0     0 51240  211  0 14 87  0  0 2017-02-15 11:13:54
 0  0      0 416316   4916  33888    0    0     0     0 51772  231  0 14 86  0  0 2017-02-15 11:13:55
 0  0      0 416348   4916  33888    0    0     0     0 50914  255  0 14 86  0  0 2017-02-15 11:13:56
 0  0      0 416380   4916  33888    0    0     0     0 51940  198  0  9 92  0  0 2017-02-15 11:13:57
 0  0      0 416316   4916  33888    0    0     0     0 52009  209  0 14 87  0  0 2017-02-15 11:13:58
 0  0      0 416316   4916  33888    0    0     0     0 51863  211  0 12 89  0  0 2017-02-15 11:13:59
 0  0      0 416380   4916  33888    0    0     0     0 51946  242  0 15 85  0  0 2017-02-15 11:14:00
 0  0      0 416412   4916  33888    0    0     0     0 51027  242  0 12 88  0  0 2017-02-15 11:14:01
 0  0      0 416412   4916  33888    0    0     0     0 51124  232  0 12 89  0  0 2017-02-15 11:14:02
 0  0      0 416412   4916  33888    0    0     0     0 51343  226  0 13 87  0  0 2017-02-15 11:14:03
 0  0      0 416412   4916  33888    0    0     0     0 51033  212  0 10 90  0  0 2017-02-15 11:14:04
 0  0      0 416412   4916  33888    0    0     0     0 51517  241  0 15 85  0  0 2017-02-15 11:14:05
 0  0      0 416348   4916  33888    0    0     0     0 51333  217  0  9 91  0  0 2017-02-15 11:14:06
 0  0      0 416380   4916  33888    0    0     0     0 50599  226  0  9 91  0  0 2017-02-15 11:14:07
 0  0      0 416380   4916  33888    0    0     0     0 52943  210  0 11 89  0  0 2017-02-15 11:14:08
 0  0      0 416380   4916  33888    0    0     0     0 50970  201  1 12 88  0  0 2017-02-15 11:14:09
 0  0      0 416380   4916  33888    0    0     0     0 51809  218  1 10 90  0  0 2017-02-15 11:14:10
 0  0      0 416380   4916  33888    0    0     0     0 51993  191  0 10 91  0  0 2017-02-15 11:14:11
 0  0      0 416380   4916  33888    0    0     0     0 46538  216  0 10 90  0  0 2017-02-15 11:14:12
 0  0      0 416348   4916  33888    0    0     0     0 57605  206  1 11 89  0  0 2017-02-15 11:14:13
 0  0      0 416380   4916  33888    0    0     0     0 52399  219  0 12 89  0  0 2017-02-15 11:14:14
 0  0      0 416412   4916  33888    0    0     0     0 50073  183  0 12 89  0  0 2017-02-15 11:14:15
 0  0      0 416660   4916  33888    0    0     0     0 46109  195  0  9 92  0  0 2017-02-15 11:14:16
 0  0      0 416724   4916  33888    0    0     0     0 49466  167  0  9 92  0  0 2017-02-15 11:14:17
 0  0      0 416692   4916  33888    0    0     0     0 65081  194  0 17 84  0  0 2017-02-15 11:14:18
 0  0      0 416692   4916  33888    0    0     0     0 52252  190  0 11 89  0  0 2017-02-15 11:14:19
 0  0      0 416724   4916  33888    0    0     0     0 51539  202  0 10 89  0  0 2017-02-15 11:14:20
 0  0      0 416660   4916  33888    0    0     0     0 52229  249  0 11 90  0  0 2017-02-15 11:14:21
 0  0      0 416660   4916  33888    0    0     0     0 52046  199  0  8 93  0  0 2017-02-15 11:14:22
 0  0      0 416724   4916  33888    0    0     0     0 50970  230  1 14 86  0  0 2017-02-15 11:14:23
 0  0      0 416692   4916  33888    0    0     0     0 51593  217  0 13 88  0  0 2017-02-15 11:14:24
 0  0      0 416796   4916  33888    0    0     0     0 52056  229  0  9 92  0  0 2017-02-15 11:14:25
 0  0      0 416816   4916  33888    0    0     0     0 50882  222  0 15 85  0  0 2017-02-15 11:14:26
 0  0      0 416816   4916  33888    0    0     0     0 50985  247  0 14 87  0  0 2017-02-15 11:14:27
 0  0      0 416972   4916  33888    0    0     0     0 52322  222  0 13 87  0  0 2017-02-15 11:14:28
 0  0      0 416940   4916  33888    0    0     0     0 48424  211  0 12 89  0  0 2017-02-15 11:14:29
 0  0      0 416940   4916  33888    0    0     0     0 52243  238  1 12 88  0  0 2017-02-15 11:14:30
 0  0      0 416908   4916  33888    0    0     0     0 55037  222  1 13 87  0  0 2017-02-15 11:14:31
 0  0      0 416940   4916  33888    0    0     0     0 52033  227  0 13 88  0  0 2017-02-15 11:14:32
 0  0      0 416908   4916  33888    0    0     0     0 52347  228  0 11 90  0  0 2017-02-15 11:14:33
 0  0      0 416940   4916  33892    0    0     0     0 51695  217  0 12 88  0  0 2017-02-15 11:14:34
 0  0      0 417032   4916  33892    0    0     0     0 51646  221  0  7 93  0  0 2017-02-15 11:14:35
 0  0      0 417188   4916  33892    0    0     0     0 50525  201  1 11 89  0  0 2017-02-15 11:14:36
 0  0      0 417188   4916  33892    0    0     0     0 49910  208  1 10 90  0  0 2017-02-15 11:14:37
 0  0      0 417188   4916  33892    0    0     0     0 51620  237  0 14 87  0  0 2017-02-15 11:14:38
 0  0      0 417188   4916  33892    0    0     0     0 51752  203  0 12 88  0  0 2017-02-15 11:14:39
 0  0      0 417188   4916  33892    0    0     0     0 51383  221  0 12 89  0  0 2017-02-15 11:14:40
 0  0      0 417292   4916  33892    0    0     0     0 51376  228  0  9 91  0  0 2017-02-15 11:14:41
 0  0      0 417312   4916  33892    0    0     0     0 51238  256  0 13 87  0  0 2017-02-15 11:14:42
 0  0      0 417312   4916  33892    0    0     0     0 50945  203  0  9 92  0  0 2017-02-15 11:14:43
 0  0      0 417312   4916  33892    0    0     0     0 51755  222  0 10 91  0  0 2017-02-15 11:14:44
 0  0      0 417436   4916  33892    0    0     0     0 51610  196  0 10 91  0  0 2017-02-15 11:14:45
 0  0      0 417436   4916  33892    0    0     0     0 51297  235  0 10 90  0  0 2017-02-15 11:14:46
 0  0      0 417436   4916  33892    0    0     0     0 51393  208  0  8 92  0  0 2017-02-15 11:14:47
