1487185905
[H[JMem: 98812K used, 413972K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.01 0.01 0.00 2/85 23623
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 414932   4916  33884    0    0     0     0 56953  219  0 10 90  0  0 2017-02-15 19:14:32
 1  0      0 415160   4916  33884    0    0     0     0 57511  259  0 15 85  0  0 2017-02-15 19:14:33
 1  0      0 415148   4916  33884    0    0     0     0 56382  216  0 11 89  0  0 2017-02-15 19:14:34
 0  0      0 415148   4916  33884    0    0     0     0 57814  222  0  9 91  0  0 2017-02-15 19:14:35
 0  0      0 415148   4916  33884    0    0     0     0 57912  219  0 12 88  0  0 2017-02-15 19:14:36
 0  0      0 415344   4916  33884    0    0     0     0 57270  240  0 10 91  0  0 2017-02-15 19:14:37
 0  0      0 415364   4916  33884    0    0     0     0 57436  207  0 11 90  0  0 2017-02-15 19:14:38
 0  0      0 415396   4916  33884    0    0     0     0 56971  217  0 11 90  0  0 2017-02-15 19:14:39
 1  0      0 415396   4916  33884    0    0     0     0 56739  222  0 14 86  0  0 2017-02-15 19:14:40
 0  0      0 415388   4916  33884    0    0     0     0 56337  202  0 12 89  0  0 2017-02-15 19:14:41
 0  0      0 415388   4916  33884    0    0     0     0 55966  216  0 13 87  0  0 2017-02-15 19:14:42
 0  0      0 415356   4916  33884    0    0     0     0 60227  219  0 13 87  0  0 2017-02-15 19:14:43
 0  0      0 415388   4916  33884    0    0     0     0 59711  212  0 11 89  0  0 2017-02-15 19:14:44
 0  0      0 415388   4916  33884    0    0     0     0 58040  192  0 10 90  0  0 2017-02-15 19:14:45
 0  0      0 415356   4916  33884    0    0     0     0 58180  204  0 13 88  0  0 2017-02-15 19:14:46
 1  0      0 415388   4916  33884    0    0     0     0 53941  217  0  9 91  0  0 2017-02-15 19:14:47
 0  0      0 415420   4916  33884    0    0     0     0 61529  210  0 12 88  0  0 2017-02-15 19:14:48
 2  0      0 415388   4916  33884    0    0     0     0 57297  212  0 11 89  0  0 2017-02-15 19:14:49
 0  0      0 415388   4916  33884    0    0     0     0 57803  202  0 10 91  0  0 2017-02-15 19:14:50
 0  0      0 415420   4916  33884    0    0     0     0 55839  185  0  9 91  0  0 2017-02-15 19:14:51
 0  0      0 415388   4916  33884    0    0     0     0 56032  195  0 10 90  0  0 2017-02-15 19:14:52
 0  0      0 415420   4916  33884    0    0     0     0 58396  218  0 14 87  0  0 2017-02-15 19:14:53
 1  0      0 415388   4916  33884    0    0     0     0 61000  208  0 11 90  0  0 2017-02-15 19:14:54
 0  0      0 415388   4916  33884    0    0     0     0 58273  204  0 10 90  0  0 2017-02-15 19:14:55
 0  0      0 415452   4916  33884    0    0     0     0 57780  210  0 13 87  0  0 2017-02-15 19:14:56
 0  0      0 415452   4916  33884    0    0     0     0 57466  201  0 10 91  0  0 2017-02-15 19:14:57
 1  0      0 415388   4916  33884    0    0     0     0 44635  173  1 11 89  0  0 2017-02-15 19:14:58
 0  0      0 415420   4916  33884    0    0     0     0 62415  213  0 14 86  0  0 2017-02-15 19:14:59
 0  0      0 415348   4916  33884    0    0     0     0 64987  248  0 11 90  0  0 2017-02-15 19:15:00
