1487113736
[H[JMem: 93424K used, 419360K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 21014
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 419328   4916  33876    0    0     0     0 101798  300  1 19 81  0  0 2017-02-14 23:10:50
 0  0      0 419328   4916  33880    0    0     0     0 101760  290  0 24 77  0  0 2017-02-14 23:10:51
 0  0      0 419328   4916  33880    0    0     0     0 101802  284  0 24 77  0  0 2017-02-14 23:10:52
 0  0      0 419328   4916  33880    0    0     0     0 101654  282  0 23 77  0  0 2017-02-14 23:10:53
 0  0      0 419328   4916  33880    0    0     0     0 101845  295  0 24 77  0  0 2017-02-14 23:10:54
 0  0      0 419328   4916  33880    0    0     0     0 101537  268  0 22 79  0  0 2017-02-14 23:10:55
 0  0      0 419296   4916  33880    0    0     0     0 101490  299  1 20 80  0  0 2017-02-14 23:10:56
 0  0      0 419328   4916  33880    0    0     0     0 101691  268  0 22 79  0  0 2017-02-14 23:10:57
 0  0      0 419328   4916  33880    0    0     0     0 101596  276  0 21 79  0  0 2017-02-14 23:10:58
 0  0      0 419328   4916  33880    0    0     0     0 101713  258  0 22 79  0  0 2017-02-14 23:10:59
 0  0      0 419328   4916  33880    0    0     0     0 101712  281  0 20 81  0  0 2017-02-14 23:11:00
 0  0      0 419328   4916  33880    0    0     0     0 101565  289  0 23 78  0  0 2017-02-14 23:11:01
 0  0      0 419328   4916  33880    0    0     0     0 101826  278  0 20 81  0  0 2017-02-14 23:11:02
 0  0      0 419328   4916  33880    0    0     0     0 101741  299  0 24 75  0  0 2017-02-14 23:11:03
 0  0      0 419328   4916  33880    0    0     0     0 101606  288  0 22 79  0  0 2017-02-14 23:11:04
 0  0      0 419296   4916  33880    0    0     0     0 101713  289  0 19 81  0  0 2017-02-14 23:11:05
 0  0      0 419328   4916  33880    0    0     0     0 101671  259  0 22 79  0  0 2017-02-14 23:11:06
 0  0      0 419328   4916  33880    0    0     0     0 101676  307  0 25 75  0  0 2017-02-14 23:11:07
 0  0      0 419328   4916  33880    0    0     0     0 101510  275  0 26 75  0  0 2017-02-14 23:11:08
 0  0      0 419328   4916  33880    0    0     0     0 101410  285  0 21 80  0  0 2017-02-14 23:11:09
 0  0      0 419328   4916  33880    0    0     0     0 101774  298  0 23 78  0  0 2017-02-14 23:11:10
 0  0      0 419328   4916  33880    0    0     0     0 101738  286  0 21 79  0  0 2017-02-14 23:11:11
 0  0      0 419328   4916  33880    0    0     0     0 101539  298  0 26 74  0  0 2017-02-14 23:11:12
 0  0      0 419328   4916  33880    0    0     0     0 101626  328  0 27 74  0  0 2017-02-14 23:11:13
 0  0      0 419328   4916  33880    0    0     0     0 101605  256  1 19 81  0  0 2017-02-14 23:11:14
 0  0      0 419328   4916  33880    0    0     0     0 101694  298  1 20 80  0  0 2017-02-14 23:11:15
 0  0      0 419328   4916  33880    0    0     0     0 101819  284  0 19 81  0  0 2017-02-14 23:11:16
 0  0      0 419328   4916  33880    0    0     0     0 101909  274  0 22 79  0  0 2017-02-14 23:11:17
 0  0      0 419328   4916  33880    0    0     0     0 101923  278  0 20 80  0  0 2017-02-14 23:11:18
 0  0      0 419328   4916  33880    0    0     0     0 101874  273  0 22 79  0  0 2017-02-14 23:11:19
 0  0      0 419328   4916  33880    0    0     0     0 102039  291  0 23 78  0  0 2017-02-14 23:11:20
 0  0      0 419296   4916  33880    0    0     0     0 101925  248  0 16 85  0  0 2017-02-14 23:11:21
 2  0      0 419328   4916  33880    0    0     0     0 101794  290  1 23 77  0  0 2017-02-14 23:11:22
 0  0      0 419328   4916  33880    0    0     0     0 101675  259  0 21 79  0  0 2017-02-14 23:11:23
 0  0      0 419328   4916  33880    0    0     0     0 101625  277  0 16 85  0  0 2017-02-14 23:11:24
 0  0      0 419328   4916  33880    0    0     0     0 101621  279  1 20 80  0  0 2017-02-14 23:11:25
 0  0      0 419328   4916  33880    0    0     0     0 101636  335  0 26 74  0  0 2017-02-14 23:11:26
 0  0      0 419328   4916  33880    0    0     0     0 101690  268  0 21 79  0  0 2017-02-14 23:11:27
 0  0      0 419328   4916  33880    0    0     0     0 101879  284  0 24 76  0  0 2017-02-14 23:11:28
 0  0      0 419296   4916  33880    0    0     0     0 101746  292  0 26 74  0  0 2017-02-14 23:11:29
 0  0      0 419328   4916  33880    0    0     0     0 101956  287  0 20 80  0  0 2017-02-14 23:11:30
 0  0      0 419328   4916  33884    0    0     0     0 101756  284  0 24 76  0  0 2017-02-14 23:11:31
 0  0      0 419328   4916  33884    0    0     0     0 101832  291  1 27 73  0  0 2017-02-14 23:11:32
 0  0      0 419296   4916  33884    0    0     0     0 101748  292  0 20 81  0  0 2017-02-14 23:11:33
 0  0      0 419328   4916  33884    0    0     0     0 101525  299  1 23 77  0  0 2017-02-14 23:11:34
 0  0      0 419328   4916  33884    0    0     0     0 101683  294  0 22 78  0  0 2017-02-14 23:11:35
 0  0      0 419296   4916  33884    0    0     0     0 101682  298  0 24 77  0  0 2017-02-14 23:11:36
 0  0      0 419360   4916  33884    0    0     0     0 101682  268  0 18 83  0  0 2017-02-14 23:11:37
 0  0      0 419328   4916  33884    0    0     0     0 101685  284  0 19 81  0  0 2017-02-14 23:11:38
 0  0      0 419328   4916  33884    0    0     0     0 101604  282  0 20 80  0  0 2017-02-14 23:11:39
 0  0      0 419328   4916  33884    0    0     0     0 101607  290  0 22 79  0  0 2017-02-14 23:11:40
